District,City,year,pm25,pm10,so2,o3,no2,co,AVG
경상북도,경산,2015,26.851,49.364,0.004,0.027,0.023,0.4727272727272727,81.27
경상북도,경산,2016,25.105,43.5,0.004,0.024,0.018,0.4916666666666667,81.88
경상북도,경산,2017,26.032,43.333,0.004,0.027,0.014,0.5083333333333333,82.33
경상북도,경산,2018,25.527,42.583,0.004,0.027,0.011,0.5083333333333333,82.75
경상북도,경산,2019,24.185,42.667,0.004,0.029,0.01,0.45,83.01
경상북도,경산,2020,21.831,35.083,0.004,0.03,0.008,0.4166666666666667,83.18
경상북도,경주,2010,26.139,47.5,0.004,0.02,0.02,0.35,79.5
경상북도,경주,2011,26.413,47.167,0.004,0.024,0.016,0.3999999999999999,79.9
경상북도,경주,2012,24.481,43.75,0.006,0.027,0.018,0.375,80.28
경상북도,경주,2013,25.528,44.5,0.007,0.028,0.019,0.4666666666666666,80.65
경상북도,경주,2014,27.54,48.0,0.007,0.027,0.02,0.5166666666666667,81.01
경상북도,경주,2015,23.137,40.818,0.005,0.025,0.021,0.4090909090909091,81.35
경상북도,경주,2016,17.252,27.667,0.005,0.027,0.016,0.3916666666666666,81.82
경상북도,경주,2017,20.38,34.833,0.004,0.028,0.015,0.3999999999999999,82.32
경상북도,경주,2018,22.511,38.667,0.004,0.028,0.018,0.3833333333333333,82.64
경상북도,경주,2019,20.453,36.417,0.004,0.029,0.015,0.3416666666666666,82.93
경상북도,경주,2020,17.483,28.417,0.004,0.032,0.011,0.3083333333333333,83.3
경상북도,구미,2010,24.481,41.833,0.004,0.025,0.017,0.5166666666666667,80.16
경상북도,구미,2011,24.178,42.5,0.004,0.026,0.018,0.4666666666666666,80.64
경상북도,구미,2012,27.666,47.417,0.005,0.027,0.017,0.6083333333333333,80.91
경상북도,구미,2013,31.819,56.917,0.004,0.027,0.019,0.6333333333333333,81.32
경상북도,구미,2014,28.986,52.25,0.005,0.029,0.02,0.5666666666666667,81.64
경상북도,구미,2015,27.426,46.917,0.006,0.032,0.018,0.6833333333333332,82.03
경상북도,구미,2016,23.767,40.5,0.004,0.031,0.021,0.5916666666666667,82.29
경상북도,구미,2017,23.369,41.583,0.004,0.031,0.017,0.5666666666666667,82.64
경상북도,구미,2018,25.79,48.833,0.003,0.03,0.017,0.4916666666666667,83.01
경상북도,구미,2019,20.683,48.333,0.003,0.032,0.016,0.425,83.4
경상북도,구미,2020,18.859,35.833,0.003,0.032,0.015,0.425,83.59
경상북도,김천,2010,27.383,48.917,0.003,0.026,0.013,0.4416666666666666,79.7
경상북도,김천,2011,28.738,53.25,0.003,0.027,0.013,0.3666666666666667,80.05
경상북도,김천,2012,27.417,48.917,0.005,0.026,0.014,0.4083333333333334,80.66
경상북도,김천,2013,30.578,55.75,0.005,0.029,0.014,0.4666666666666666,80.99
경상북도,김천,2014,29.9,53.583,0.004,0.03,0.015,0.5750000000000001,81.33
경상북도,김천,2015,30.237,49.364,0.004,0.031,0.016,0.4727272727272727,81.7
경상북도,김천,2016,29.889,43.583,0.003,0.03,0.012,0.5499999999999999,81.97
경상북도,김천,2017,24.74,40.833,0.003,0.028,0.012,0.5083333333333333,82.51
경상북도,김천,2018,25.759,55.455,0.003,0.033,0.01,0.509090909090909,82.36
경상북도,김천,2019,23.593,43.833,0.002,0.035,0.012,0.3999999999999999,82.64
경상북도,김천,2020,19.514,33.167,0.003,0.033,0.012,0.45,82.74
경상북도,문경,2020,16.783,28.636,0.004,0.032,0.014,0.3090909090909091,82.75
경상북도,상주,2017,29.621,53.0,0.004,0.023,0.018,0.5,82.0
경상북도,상주,2018,20.944,35.5,0.003,0.032,0.012,0.45,82.08
경상북도,상주,2019,24.286,40.0,0.003,0.034,0.012,0.4083333333333334,82.64
경상북도,상주,2020,20.832,33.667,0.004,0.036,0.011,0.375,83.05
경상북도,안동,2010,24.165,42.0,0.005,0.022,0.017,0.3833333333333333,79.71
경상북도,안동,2011,25.092,44.833,0.004,0.025,0.016,0.4083333333333334,80.05
경상북도,안동,2012,20.829,36.5,0.004,0.027,0.016,0.3666666666666667,80.25
경상북도,안동,2013,25.118,44.5,0.004,0.026,0.015,0.4333333333333333,80.67
경상북도,안동,2014,27.504,47.25,0.003,0.027,0.013,0.6,81.03
경상북도,안동,2015,23.548,40.5,0.004,0.028,0.014,0.475,81.36
경상북도,안동,2016,22.767,37.667,0.004,0.027,0.017,0.5583333333333333,81.83
경상북도,안동,2017,24.812,38.833,0.005,0.028,0.015,0.5583333333333332,82.2
경상북도,안동,2018,25.744,38.0,0.004,0.029,0.013,0.5818181818181819,82.53
경상북도,안동,2019,20.389,34.091,0.002,0.034,0.01,0.3363636363636363,82.85
경상북도,안동,2020,17.601,30.75,0.003,0.032,0.012,0.425,83.24
경상북도,영주,2010,30.983,47.5,0.011,0.024,0.013,0.7916666666666666,79.92
경상북도,영주,2011,31.17,49.083,0.01,0.024,0.015,0.7916666666666666,80.47
경상북도,영주,2012,31.917,51.083,0.01,0.028,0.013,0.775,80.53
경상북도,영주,2013,31.856,51.167,0.01,0.026,0.012,0.7166666666666667,81.0
경상북도,영주,2014,27.924,45.917,0.008,0.029,0.018,0.7000000000000001,81.5
경상북도,영주,2015,29.511,48.818,0.009,0.031,0.018,0.7272727272727273,81.8
경상북도,영주,2016,28.014,47.25,0.006,0.029,0.016,0.6583333333333333,82.31
경상북도,영주,2017,28.503,44.5,0.006,0.029,0.014,0.7083333333333334,82.55
경상북도,영주,2018,27.244,49.0,0.006,0.029,0.013,0.5583333333333333,82.86
경상북도,영주,2019,25.838,57.917,0.004,0.03,0.016,0.4833333333333333,83.04
경상북도,영주,2020,21.177,34.6,0.003,0.029,0.009,0.47,83.38
경상북도,영천,2019,22.196,39.167,0.004,0.033,0.015,0.4666666666666666,81.93
경상북도,영천,2020,17.976,33.583,0.004,0.033,0.012,0.4583333333333333,82.02
경상북도,포항,2010,28.626,51.25,0.004,0.025,0.015,0.45,79.45
경상북도,포항,2011,28.988,51.583,0.005,0.028,0.016,0.5083333333333333,79.82000000000001
경상북도,포항,2012,26.111,44.917,0.005,0.025,0.015,0.475,80.215
경상북도,포항,2013,27.102,47.167,0.006,0.03,0.016,0.5583333333333333,80.63000000000001
경상북도,포항,2014,27.145,46.417,0.005,0.029,0.015,0.6083333333333333,81.03
경상북도,포항,2015,25.681,42.5,0.007,0.03,0.017,0.65,81.33
경상북도,포항,2016,22.481,38.917,0.005,0.032,0.015,0.5333333333333333,81.80499999999999
경상북도,포항,2017,21.579,38.0,0.005,0.032,0.014,0.525,82.22
경상북도,포항,2018,24.013,41.583,0.004,0.034,0.014,0.4583333333333333,82.585
경상북도,포항,2019,20.217,39.167,0.004,0.035,0.015,0.4416666666666666,82.94500000000001
경상북도,포항,2020,16.915,35.5,0.004,0.034,0.014,0.4583333333333333,83.225
광주광역시,광주광역시,2010,25.732,45.25,0.004,0.024,0.02,0.5083333333333333,80.63
광주광역시,광주광역시,2011,24.447,42.75,0.004,0.026,0.019,0.5083333333333333,80.94
광주광역시,광주광역시,2012,22.191,38.083,0.004,0.027,0.019,0.5,81.14
광주광역시,광주광역시,2013,24.206,42.25,0.005,0.029,0.02,0.5416666666666666,81.52
광주광역시,광주광역시,2014,23.525,40.917,0.004,0.028,0.021,0.5583333333333333,81.87
광주광역시,광주광역시,2015,25.648,41.583,0.003,0.028,0.019,0.475,82.2
광주광역시,광주광역시,2016,23.594,40.083,0.003,0.03,0.018,0.475,82.53
광주광역시,광주광역시,2017,24.111,40.417,0.002,0.03,0.019,0.45,82.83
광주광역시,광주광역시,2018,24.039,40.917,0.003,0.028,0.017,0.5083333333333333,83.16
광주광역시,광주광역시,2019,23.697,42.0,0.003,0.03,0.018,0.4583333333333333,83.53
광주광역시,광주광역시,2020,18.107,29.75,0.003,0.029,0.014,0.4083333333333334,83.8
대구광역시,대구광역시,2010,28.666,51.083,0.006,0.022,0.025,0.525,80.24
대구광역시,대구광역시,2011,25.897,46.667,0.005,0.025,0.024,0.4833333333333333,80.59
대구광역시,대구광역시,2012,24.043,42.5,0.004,0.026,0.021,0.4583333333333333,80.98
대구광역시,대구광역시,2013,25.187,45.25,0.004,0.025,0.023,0.475,81.32
대구광역시,대구광역시,2014,24.453,45.167,0.004,0.026,0.024,0.4166666666666667,81.66
대구광역시,대구광역시,2015,25.311,45.583,0.003,0.026,0.021,0.4166666666666667,82.08
대구광역시,대구광역시,2016,24.58,43.083,0.004,0.026,0.02,0.4083333333333334,82.42
대구광역시,대구광역시,2017,22.936,41.917,0.003,0.029,0.02,0.4416666666666666,82.8
대구광역시,대구광역시,2018,22.41,39.917,0.003,0.026,0.02,0.4166666666666667,83.06
대구광역시,대구광역시,2019,22.734,39.0,0.003,0.029,0.019,0.4583333333333333,83.38
대구광역시,대구광역시,2020,20.074,34.0,0.002,0.028,0.017,0.4416666666666666,83.64
대전광역시,대전광역시,2010,25.106,43.417,0.004,0.021,0.023,0.5333333333333333,80.86
대전광역시,대전광역시,2011,25.396,44.083,0.004,0.022,0.021,0.5083333333333333,81.27
대전광역시,대전광역시,2012,22.414,39.167,0.004,0.024,0.021,0.45,81.67
대전광역시,대전광역시,2013,23.432,41.667,0.004,0.024,0.021,0.4333333333333333,82.04
대전광역시,대전광역시,2014,23.454,41.0,0.004,0.026,0.02,0.475,82.37
대전광역시,대전광역시,2015,27.866,45.25,0.004,0.025,0.019,0.475,82.65
대전광역시,대전광역시,2016,22.968,43.833,0.003,0.028,0.019,0.4833333333333333,82.98
대전광역시,대전광역시,2017,21.579,45.333,0.003,0.029,0.018,0.4416666666666666,83.33
대전광역시,대전광역시,2018,21.816,43.667,0.002,0.027,0.019,0.4333333333333333,83.6
대전광역시,대전광역시,2019,22.433,41.167,0.003,0.025,0.019,0.4166666666666667,83.84
대전광역시,대전광역시,2020,17.483,32.583,0.002,0.027,0.017,0.3999999999999999,84.09
부산광역시,부산광역시,2010,26.739,48.667,0.006,0.026,0.021,0.4083333333333334,79.54
부산광역시,부산광역시,2011,26.294,47.583,0.006,0.027,0.02,0.3833333333333333,79.94
부산광역시,부산광역시,2012,24.188,43.417,0.006,0.029,0.02,0.3999999999999999,80.3
부산광역시,부산광역시,2013,26.767,48.5,0.007,0.029,0.021,0.4166666666666667,80.71
부산광역시,부산광역시,2014,26.374,48.417,0.007,0.029,0.02,0.3666666666666667,81.1
부산광역시,부산광역시,2015,25.477,45.083,0.007,0.029,0.02,0.375,81.48
부산광역시,부산광역시,2016,26.886,43.833,0.006,0.029,0.021,0.3999999999999999,81.85
부산광역시,부산광역시,2017,25.757,43.75,0.005,0.03,0.02,0.3583333333333333,82.21
부산광역시,부산광역시,2018,23.305,41.583,0.005,0.029,0.019,0.35,82.54
부산광역시,부산광역시,2019,21.567,36.917,0.005,0.031,0.019,0.3833333333333333,82.87
부산광역시,부산광역시,2020,17.095,30.083,0.004,0.031,0.016,0.3833333333333333,83.17
서울특별시,서울특별시,2010,27.127,49.167,0.005,0.019,0.034,0.5416666666666666,82.19
서울특별시,서울특별시,2011,26.457,47.167,0.005,0.019,0.033,0.5583333333333333,82.58
서울특별시,서울특별시,2012,23.581,41.0,0.005,0.021,0.03,0.5333333333333333,82.94
서울특별시,서울특별시,2013,24.815,44.5,0.005,0.022,0.033,0.5333333333333333,83.3
서울특별시,서울특별시,2014,25.184,45.917,0.006,0.023,0.033,0.5083333333333333,83.6
서울특별시,서울특별시,2015,23.203,45.5,0.006,0.022,0.032,0.525,83.9
서울특별시,서울특별시,2016,26.266,47.833,0.005,0.024,0.031,0.525,84.21
서울특별시,서울특별시,2017,24.754,43.833,0.005,0.028,0.03,0.525,84.54
서울특별시,서울특별시,2018,23.226,39.75,0.004,0.023,0.028,0.5083333333333333,84.82
서울특별시,서울특별시,2019,25.152,41.583,0.004,0.025,0.028,0.5416666666666666,85.14
서울특별시,서울특별시,2020,20.969,35.25,0.003,0.025,0.024,0.4833333333333333,85.41000000000001
세종특별자치시,세종특별자치시,2016,26.414,46.0,0.004,0.028,0.022,0.6166666666666667,82.83
세종특별자치시,세종특별자치시,2017,23.224,46.833,0.003,0.03,0.02,0.5333333333333333,83.27
세종특별자치시,세종특별자치시,2018,21.936,42.0,0.003,0.027,0.019,0.5499999999999999,83.44
세종특별자치시,세종특별자치시,2019,26.075,43.75,0.003,0.028,0.019,0.525,83.86
세종특별자치시,세종특별자치시,2020,19.45,35.667,0.003,0.029,0.017,0.4833333333333333,84.38
울산광역시,울산광역시,2010,27.516,47.667,0.008,0.023,0.023,0.475,79.63
울산광역시,울산광역시,2011,28.052,49.5,0.008,0.025,0.023,0.4916666666666667,80.0
울산광역시,울산광역시,2012,26.321,45.583,0.007,0.026,0.023,0.5333333333333333,80.4
울산광역시,울산광역시,2013,26.813,47.083,0.008,0.028,0.024,0.5083333333333333,80.7
울산광역시,울산광역시,2014,26.219,46.25,0.008,0.028,0.023,0.4916666666666667,81.0
울산광역시,울산광역시,2015,24.895,45.167,0.008,0.028,0.023,0.525,81.34
울산광역시,울산광역시,2016,23.48,43.167,0.007,0.027,0.022,0.4916666666666667,81.75
울산광역시,울산광역시,2017,25.022,42.667,0.006,0.03,0.022,0.5666666666666667,82.17
울산광역시,울산광역시,2018,23.174,40.083,0.006,0.028,0.02,0.525,82.35
울산광역시,울산광역시,2019,20.797,36.75,0.005,0.031,0.02,0.4916666666666667,82.7
울산광역시,울산광역시,2020,17.224,30.25,0.004,0.032,0.018,0.475,83.08
인천광역시,인천광역시,2010,30.7,55.25,0.007,0.021,0.03,0.5583333333333333,80.33
인천광역시,인천광역시,2011,30.627,55.0,0.008,0.022,0.03,0.5499999999999999,80.74
인천광역시,인천광역시,2012,27.17,47.333,0.007,0.024,0.027,0.5666666666666667,81.09
인천광역시,인천광역시,2013,28.173,49.083,0.007,0.025,0.028,0.625,81.47
인천광역시,인천광역시,2014,27.642,48.833,0.007,0.026,0.028,0.5916666666666667,81.79
인천광역시,인천광역시,2015,29.067,51.667,0.006,0.025,0.026,0.6083333333333333,82.22
인천광역시,인천광역시,2016,26.758,49.583,0.006,0.026,0.025,0.5750000000000001,82.56
인천광역시,인천광역시,2017,25.245,45.417,0.005,0.027,0.024,0.5666666666666667,82.95
인천광역시,인천광역시,2018,22.563,39.5,0.005,0.025,0.025,0.525,83.19
인천광역시,인천광역시,2019,23.646,42.667,0.005,0.029,0.024,0.5416666666666666,83.6
인천광역시,인천광역시,2020,18.503,33.25,0.004,0.029,0.02,0.4916666666666667,83.84
전라남도,광양,2010,25.701,44.583,0.007,0.027,0.016,0.4166666666666667,80.89
전라남도,광양,2011,26.401,46.25,0.007,0.028,0.015,0.4083333333333334,81.13
전라남도,광양,2012,22.801,38.25,0.007,0.028,0.015,0.4166666666666667,81.36
전라남도,광양,2013,25.073,44.417,0.006,0.031,0.014,0.3999999999999999,81.59
전라남도,광양,2014,23.804,41.25,0.006,0.03,0.015,0.4166666666666667,81.79
전라남도,광양,2015,24.6,39.667,0.007,0.028,0.014,0.3999999999999999,82.02
전라남도,광양,2016,23.697,38.417,0.007,0.029,0.014,0.3999999999999999,82.31
전라남도,광양,2017,21.051,36.917,0.006,0.028,0.014,0.4333333333333333,82.8
전라남도,광양,2018,21.163,35.75,0.006,0.027,0.014,0.4416666666666666,83.35
전라남도,광양,2019,18.277,31.583,0.005,0.033,0.013,0.4833333333333333,83.68
전라남도,광양,2020,14.244,26.667,0.004,0.03,0.012,0.425,84.12
전라남도,나주,2018,23.914,37.083,0.003,0.031,0.012,0.3666666666666667,82.01
전라남도,나주,2019,20.69,34.75,0.003,0.031,0.011,0.3916666666666666,82.7
전라남도,나주,2020,15.769,25.333,0.002,0.04,0.01,0.3,83.23
전라남도,목포,2010,23.799,39.167,0.005,0.024,0.016,0.525,79.39
전라남도,목포,2011,21.606,35.5,0.005,0.022,0.026,0.5666666666666667,79.43
전라남도,목포,2012,23.069,36.167,0.007,0.031,0.021,0.7333333333333334,79.72
전라남도,목포,2013,21.348,37.333,0.006,0.039,0.014,0.4833333333333333,80.19
전라남도,목포,2014,23.566,41.0,0.005,0.034,0.016,0.5583333333333333,80.5
전라남도,목포,2015,23.959,38.917,0.004,0.036,0.017,0.6333333333333333,80.81
전라남도,목포,2016,20.831,40.333,0.004,0.036,0.014,0.5416666666666666,81.03
전라남도,목포,2017,19.531,40.25,0.003,0.03,0.013,0.45,81.37
전라남도,목포,2018,18.297,38.333,0.003,0.029,0.011,0.5583333333333333,81.45
전라남도,목포,2019,20.225,40.167,0.004,0.033,0.01,0.5333333333333333,81.68
전라남도,목포,2020,14.86,31.083,0.002,0.033,0.01,0.4166666666666667,81.94
전라남도,순천,2010,22.489,37.5,0.005,0.026,0.016,0.4833333333333333,80.64
전라남도,순천,2011,21.907,36.75,0.004,0.029,0.013,0.475,81.09
전라남도,순천,2012,21.29,34.667,0.004,0.027,0.014,0.5,81.28
전라남도,순천,2013,22.484,37.75,0.005,0.03,0.014,0.4916666666666667,81.59
전라남도,순천,2014,20.975,34.167,0.004,0.028,0.013,0.5083333333333333,81.79
전라남도,순천,2015,22.42,35.25,0.004,0.028,0.014,0.5499999999999999,82.23
전라남도,순천,2016,25.07,35.333,0.004,0.03,0.014,0.4666666666666666,82.52
전라남도,순천,2017,19.502,33.5,0.005,0.034,0.012,0.5166666666666667,82.96
전라남도,순천,2018,21.395,34.75,0.004,0.031,0.012,0.4916666666666667,83.36
전라남도,순천,2019,18.214,31.667,0.004,0.038,0.012,0.4833333333333333,83.77
전라남도,순천,2020,14.214,25.583,0.004,0.037,0.011,0.4416666666666666,84.12
전라남도,여수,2010,24.966,42.75,0.01,0.028,0.023,0.4916666666666667,79.96
전라남도,여수,2011,23.873,40.417,0.008,0.028,0.022,0.5,80.44
전라남도,여수,2012,21.442,34.5,0.008,0.029,0.02,0.5416666666666666,80.61
전라남도,여수,2013,21.195,34.417,0.008,0.031,0.017,0.5083333333333333,81.0
전라남도,여수,2014,21.613,35.667,0.007,0.032,0.019,0.5666666666666667,81.46
전라남도,여수,2015,21.188,34.75,0.007,0.029,0.018,0.5916666666666667,81.58
전라남도,여수,2016,21.778,34.5,0.007,0.03,0.019,0.5666666666666667,81.77
전라남도,여수,2017,19.581,32.667,0.006,0.027,0.018,0.5499999999999999,82.0
전라남도,여수,2018,18.328,32.5,0.006,0.029,0.016,0.5416666666666666,82.36
전라남도,여수,2019,18.071,32.0,0.005,0.03,0.013,0.5416666666666666,82.74
전라남도,여수,2020,13.764,25.75,0.004,0.029,0.013,0.5083333333333333,83.13
전라북도,군산,2010,30.683,55.545,0.004,0.026,0.015,0.4818181818181818,79.61
전라북도,군산,2011,30.23,53.25,0.005,0.024,0.017,0.5416666666666666,80.08
전라북도,군산,2012,26.733,46.667,0.005,0.028,0.014,0.5083333333333333,80.43
전라북도,군산,2013,24.668,42.417,0.005,0.029,0.015,0.5083333333333333,80.74
전라북도,군산,2014,26.222,45.0,0.005,0.031,0.016,0.6,81.18
전라북도,군산,2015,30.022,45.583,0.004,0.029,0.017,0.5333333333333333,81.69
전라북도,군산,2016,27.042,47.333,0.005,0.03,0.016,0.5083333333333333,82.07
전라북도,군산,2017,27.465,45.25,0.005,0.031,0.014,0.4833333333333333,82.42
전라북도,군산,2018,25.818,42.833,0.004,0.029,0.013,0.5333333333333333,82.76
전라북도,군산,2019,27.234,46.0,0.004,0.033,0.012,0.4916666666666667,83.05
전라북도,군산,2020,20.937,35.0,0.004,0.035,0.01,0.3833333333333333,83.37
전라북도,김제,2016,32.767,49.0,0.003,0.028,0.016,0.5499999999999999,81.37
전라북도,김제,2017,28.875,45.917,0.003,0.036,0.015,0.5666666666666667,81.61
전라북도,김제,2018,24.439,51.083,0.003,0.034,0.015,0.4416666666666666,81.76
전라북도,김제,2019,27.403,45.417,0.002,0.034,0.016,0.3833333333333333,82.35
전라북도,김제,2020,24.1,36.167,0.002,0.034,0.015,0.4166666666666667,82.66
전라북도,남원,2010,28.701,50.75,0.003,0.016,0.016,0.3916666666666666,79.64
전라북도,남원,2011,30.314,54.0,0.003,0.014,0.019,0.4416666666666666,80.19
전라북도,남원,2012,25.857,44.4,0.003,0.02,0.016,0.47,80.47
전라북도,남원,2013,26.424,47.417,0.004,0.031,0.011,0.4416666666666666,80.91
전라북도,남원,2014,27.496,47.75,0.004,0.032,0.011,0.5750000000000001,81.32
전라북도,남원,2015,29.007,50.727,0.004,0.032,0.012,0.6181818181818182,81.69
전라북도,남원,2016,26.387,46.417,0.004,0.033,0.014,0.5666666666666667,82.25
전라북도,남원,2017,27.202,43.75,0.003,0.033,0.012,0.5833333333333334,82.51
전라북도,남원,2018,24.768,49.6,0.003,0.033,0.013,0.5900000000000001,82.91
전라북도,남원,2019,23.289,40.083,0.002,0.032,0.012,0.4333333333333333,83.48
전라북도,남원,2020,17.895,27.167,0.002,0.031,0.011,0.375,83.75
전라북도,익산,2010,31.649,55.917,0.005,0.024,0.015,0.5416666666666666,79.82
전라북도,익산,2011,30.554,54.083,0.005,0.024,0.014,0.4916666666666667,80.07
전라북도,익산,2012,28.599,52.083,0.005,0.027,0.017,0.4333333333333333,80.37
전라북도,익산,2013,29.529,54.0,0.005,0.026,0.017,0.4416666666666666,80.87
전라북도,익산,2014,30.311,55.083,0.005,0.029,0.017,0.5166666666666667,81.37
전라북도,익산,2015,34.985,54.667,0.004,0.027,0.017,0.3916666666666666,81.8
전라북도,익산,2016,36.061,55.583,0.005,0.031,0.018,0.4666666666666666,82.13
전라북도,익산,2017,34.559,55.167,0.004,0.029,0.017,0.475,82.49
전라북도,익산,2018,28.707,44.833,0.004,0.027,0.014,0.4583333333333333,82.85
전라북도,익산,2019,30.534,48.25,0.003,0.029,0.015,0.375,83.19
전라북도,익산,2020,23.09,36.5,0.002,0.03,0.011,0.3416666666666666,83.44
전라북도,전주,2010,28.664,50.167,0.004,0.021,0.016,0.4916666666666667,80.83999999999999
전라북도,전주,2011,28.17,49.417,0.005,0.023,0.016,0.4833333333333333,81.27999999999999
전라북도,전주,2012,27.401,48.75,0.005,0.023,0.019,0.45,81.7
전라북도,전주,2013,31.017,57.583,0.005,0.026,0.021,0.4666666666666666,82.07000000000001
전라북도,전주,2014,28.85,53.583,0.004,0.029,0.018,0.4416666666666666,82.39
전라북도,전주,2015,27.162,49.25,0.006,0.029,0.018,0.4416666666666666,82.76
전라북도,전주,2016,33.42,54.417,0.005,0.031,0.018,0.4416666666666666,83.2
전라북도,전주,2017,25.609,52.0,0.004,0.032,0.016,0.5083333333333333,83.55499999999999
전라북도,전주,2018,28.405,47.083,0.005,0.03,0.016,0.4333333333333333,83.965
전라북도,전주,2019,29.035,46.5,0.004,0.032,0.017,0.45,84.21499999999999
전라북도,전주,2020,21.693,34.333,0.003,0.032,0.015,0.3833333333333333,84.56
전라북도,정읍,2010,29.472,54.25,0.004,0.021,0.014,0.3083333333333333,79.07
전라북도,정읍,2011,28.956,52.833,0.004,0.021,0.013,0.3166666666666666,79.54
전라북도,정읍,2012,27.459,49.583,0.003,0.022,0.013,0.35,79.88
전라북도,정읍,2013,28.725,52.25,0.003,0.023,0.014,0.3916666666666666,80.35
전라북도,정읍,2014,27.716,51.417,0.002,0.023,0.013,0.3083333333333333,80.78
전라북도,정읍,2015,27.743,52.0,0.002,0.023,0.014,0.2818181818181818,81.31
전라북도,정읍,2016,29.273,53.222,0.003,0.025,0.015,0.3444444444444444,81.92
전라북도,정읍,2017,27.944,41.833,0.003,0.033,0.014,0.6,82.2
전라북도,정읍,2018,24.894,42.75,0.003,0.032,0.014,0.4583333333333333,82.34
전라북도,정읍,2019,22.981,42.25,0.002,0.033,0.012,0.3833333333333333,82.74
전라북도,정읍,2020,21.001,32.167,0.002,0.03,0.012,0.3833333333333333,82.91
제주특별자치도,서귀포,2010,23.406,45.667,0.003,0.044,0.007,0.3166666666666666,80.77
제주특별자치도,서귀포,2011,23.556,44.083,0.003,0.042,0.007,0.4083333333333334,81.36
제주특별자치도,서귀포,2012,17.632,31.0,0.002,0.037,0.009,0.375,81.76
제주특별자치도,서귀포,2013,20.501,36.5,0.002,0.033,0.01,0.3833333333333333,82.24
제주특별자치도,서귀포,2014,22.158,43.167,0.002,0.04,0.01,0.3,82.25
제주특별자치도,서귀포,2015,21.202,39.5,0.004,0.038,0.011,0.3083333333333333,82.63
제주특별자치도,서귀포,2016,18.94,36.333,0.002,0.034,0.01,0.2833333333333333,82.96
제주특별자치도,서귀포,2017,19.078,32.0,0.001,0.033,0.008,0.2666666666666666,83.36
제주특별자치도,서귀포,2018,18.834,34.083,0.002,0.039,0.007,0.2333333333333333,83.74
제주특별자치도,서귀포,2019,17.104,32.75,0.002,0.044,0.007,0.25,83.96
제주특별자치도,서귀포,2020,15.128,29.167,0.001,0.041,0.006,0.2583333333333333,84.43
충청남도,계룡,2018,16.067,32.6,0.003,0.034,0.015,0.47,84.15
충청남도,계룡,2019,21.583,37.667,0.003,0.033,0.016,0.5083333333333333,84.72
충청남도,계룡,2020,18.727,32.083,0.003,0.028,0.014,0.45,84.95
충청남도,공주,2017,21.761,31.5,0.003,0.02,0.012,0.3666666666666667,82.56
충청남도,공주,2018,22.563,36.333,0.003,0.029,0.011,0.35,82.98
충청남도,공주,2019,24.724,41.083,0.003,0.034,0.01,0.4083333333333334,83.3
충청남도,공주,2020,21.424,32.583,0.004,0.03,0.009,0.3416666666666666,83.25
충청남도,논산,2017,20.865,38.5,0.002,0.023,0.016,0.4666666666666666,81.96
충청남도,논산,2018,19.974,40.167,0.003,0.027,0.015,0.4916666666666667,82.03
충청남도,논산,2019,22.146,43.833,0.003,0.031,0.016,0.525,82.51
충청남도,논산,2020,20.142,38.75,0.003,0.028,0.014,0.4916666666666667,82.6
충청남도,당진,2012,22.672,40.417,0.004,0.031,0.013,0.3666666666666667,81.94
충청남도,당진,2013,23.419,42.0,0.004,0.033,0.011,0.3999999999999999,81.95
충청남도,당진,2014,22.408,40.25,0.004,0.032,0.012,0.375,82.29
충청남도,당진,2015,24.27,43.75,0.003,0.032,0.013,0.425,82.77
충청남도,당진,2016,27.12,51.333,0.004,0.035,0.013,0.3833333333333333,83.19
충청남도,당진,2017,24.662,47.5,0.004,0.031,0.01,0.4916666666666667,83.4
충청남도,당진,2018,25.702,47.0,0.006,0.028,0.016,0.6,83.74
충청남도,당진,2019,31.774,54.25,0.006,0.032,0.014,0.5750000000000001,84.16
충청남도,당진,2020,24.532,44.583,0.005,0.034,0.014,0.4833333333333333,84.42
충청남도,보령,2017,20.581,36.333,0.003,0.036,0.01,0.3833333333333333,82.12
충청남도,보령,2018,21.192,36.917,0.004,0.036,0.01,0.4416666666666666,82.3
충청남도,보령,2019,23.644,38.417,0.004,0.037,0.01,0.4833333333333333,82.72
충청남도,보령,2020,21.039,35.667,0.004,0.032,0.01,0.425,82.96
충청남도,서산,2010,24.161,40.667,0.005,0.029,0.014,0.5499999999999999,80.38
충청남도,서산,2011,24.162,39.917,0.005,0.026,0.014,0.5499999999999999,80.9
충청남도,서산,2012,21.0,35.083,0.005,0.028,0.018,0.4916666666666667,81.21
충청남도,서산,2013,21.444,36.333,0.005,0.03,0.018,0.5083333333333333,81.86
충청남도,서산,2014,23.004,38.583,0.005,0.031,0.017,0.5916666666666667,82.33
충청남도,서산,2015,26.196,46.75,0.004,0.03,0.02,0.5583333333333333,83.07
충청남도,서산,2016,23.56,42.833,0.004,0.033,0.02,0.525,83.46
충청남도,서산,2017,20.336,43.583,0.004,0.033,0.018,0.5416666666666666,83.59
충청남도,서산,2018,18.726,36.583,0.004,0.033,0.016,0.5333333333333333,84.14
충청남도,서산,2019,21.306,38.667,0.005,0.036,0.015,0.6,84.47
충청남도,서산,2020,19.005,34.167,0.004,0.036,0.013,0.45,84.83
충청남도,아산,2010,31.196,55.417,0.004,0.022,0.018,0.5666666666666667,80.18
